movie_sk,title,genre,director,average_rating,weighted_rating,num_votes,log_votes,rating_diff,popularity_level
8289,puppy love,"comedy, romance",unknown_director,6.959,6.7281413050238,342,2.5352941200427703,0.3098123686580596,low
5248,money shot: the pornhub story,documentary,unknown_director,5.781,6.42745393249586,343,2.53655844257153,-0.8681876313419403,low
147,gigi,"comedy, romance",vincente minnelli,6.22,6.539573813359596,343,2.53655844257153,-0.4291876313419402,low
6349,running with the devil,"crime, drama, thriller",unknown_director,5.415,6.333978132049098,343,2.53655844257153,-1.23418763134194,low
1776,we die young,"drama, action, crime, thriller",unknown_director,6.77,6.680109844748468,344,2.537819095073274,0.1208123686580595,low
3919,yummy,"horror, comedy",unknown_director,6.307,6.561603892367514,344,2.537819095073274,-0.3421876313419396,low
3347,200 pounds beauty,"drama, comedy, romance",kim yong-hwa,6.81,6.690436900625977,345,2.5390760987927767,0.1608123686580595,low
3466,the anomaly,"thriller, action, science fiction",unknown_director,5.0,6.226161807689174,345,2.5390760987927767,-1.64918763134194,low
4704,gemma bovery,"romance, drama, comedy",anne fontaine,6.152,6.521656231480995,345,2.5390760987927767,-0.4971876313419398,low
9280,ace of aces,"adventure, comedy",grard oury,7.045,6.750715711034899,345,2.5390760987927767,0.3958123686580599,low
5234,sharknado 5: global swarming,"action, comedy, horror, science fiction, tv movie",unknown_director,4.8,6.174860692447537,345,2.5390760987927767,-1.84918763134194,low
3740,dr. t & the women,"comedy, drama, romance",robert altman,4.9,6.200511250068356,345,2.5390760987927767,-1.7491876313419397,low
9974,goon: last of the enforcers,comedy,unknown_director,5.704,6.406741733339731,345,2.5390760987927767,-0.9451876313419402,low
7183,forgotten love,"drama, romance",unknown_director,7.825,6.951439547802334,346,2.5403294747908736,1.1758123686580602,low
4244,nightbitch,"comedy, horror",marielle heller,5.766,6.422157229823136,346,2.5403294747908736,-0.88318763134194,low
4261,begotten,"fantasy, horror",e. elias merhige,5.916,6.460715922245127,346,2.5403294747908736,-0.7331876313419396,low
8175,deadly illusions,"thriller, drama",unknown_director,4.9,6.199545045573507,346,2.5403294747908736,-1.7491876313419397,low
9039,deep blue sea 3,"action, horror, science fiction",john pogue,5.555,6.3679180024828685,346,2.5403294747908736,-1.0941876313419403,low
6308,the ghost and mrs. muir,"romance, fantasy, drama",joseph l. mankiewicz,7.533,6.877352842241795,348,2.54282542695918,0.8838123686580603,low
4026,run hide fight,"action, crime, thriller",unknown_director,6.585,6.632616937197284,348,2.54282542695918,-0.06418763134194,low
9733,munna bhai m.b.b.s.,"comedy, drama",rajkumar hirani,7.177,6.7854477977314085,348,2.54282542695918,0.5278123686580595,low
4776,stray dog,"crime, drama, thriller, mystery",akira kurosawa,7.552,6.88225788675218,348,2.54282542695918,0.9028123686580596,low
3666,would i lie to you? 3,comedy,thomas gilou,5.471,6.345026432746246,348,2.54282542695918,-1.17818763134194,low
308,star trek: section 31,"science fiction, adventure, action",olatunde osunsanmi,4.723,6.15192257517948,348,2.54282542695918,-1.92618763134194,low
4610,tragedy girls,"horror, comedy",unknown_director,5.993,6.47978607666316,348,2.54282542695918,-0.6561876313419396,low
5958,damaged,"action, drama, thriller, crime",unknown_director,5.591,6.376005661232893,348,2.54282542695918,-1.0581876313419398,low
3301,v/h/s/99,"horror, thriller",unknown_director,5.889,6.452937411974732,348,2.54282542695918,-0.7601876313419397,low
3797,true history of the kelly gang,"crime, drama, western, thriller",justin kurzel,5.934,6.464554622657225,348,2.54282542695918,-0.7151876313419397,low
2016,ondine,"drama, romance",neil jordan,6.397,6.5839441299792,349,2.544068044350276,-0.2521876313419397,low
8686,cabin fever: patient zero,horror,unknown_director,5.0,6.222526042506996,349,2.544068044350276,-1.64918763134194,low
422,paris,drama,cdric klapisch,6.459,6.599879726919954,350,2.545307116465824,-0.1901876313419403,low
7148,borgman,"thriller, drama",unknown_director,6.497,6.609731578771808,350,2.545307116465824,-0.1521876313419401,low
2417,a coffee in berlin,"drama, comedy",unknown_director,7.194,6.790435282475511,350,2.545307116465824,0.5448123686580599,low
2822,kalashnikov ak-47,"war, history, drama",unknown_director,7.386,6.840213060253289,350,2.545307116465824,0.7368123686580601,low
1567,malicious,comedy,unknown_director,7.293,6.816101949142178,350,2.545307116465824,0.6438123686580601,low
9583,cousins,"comedy, romance, drama",unknown_director,7.687,6.918250097290326,350,2.545307116465824,1.0378123686580605,low
76,blame!,"action, drama, science fiction, animation",unknown_director,6.519,6.615435282475511,350,2.545307116465824,-0.1301876313419398,low
6382,rebound,"comedy, family",steve carr,5.587,6.37380565284588,350,2.545307116465824,-1.0621876313419405,low
90,superdeep,"horror, science fiction, thriller",unknown_director,5.941,6.465583430623659,350,2.545307116465824,-0.7081876313419401,low
6953,fabricated city,"action, thriller, crime",unknown_director,7.671,6.914662199364871,351,2.546542663478131,1.0218123686580602,low
2484,thursday,"thriller, action, comedy, crime, drama, mystery",unknown_director,6.906,6.7159094236431836,351,2.546542663478131,0.2568123686580596,low
5029,avicii: true stories,"music, documentary",unknown_director,7.997,6.999359460652806,351,2.546542663478131,1.34781236865806,low
4976,snake in the eagle's shadow,"action, comedy",yuen woo-ping,7.293,6.816454945478861,351,2.546542663478131,0.6438123686580601,low
4670,the story of us,"drama, comedy, romance",rob reiner,6.073,6.499489734524012,351,2.546542663478131,-0.5761876313419396,low
4740,love hurts,"action, comedy, romance",unknown_director,5.661,6.39244902393926,351,2.546542663478131,-0.9881876313419404,low
1641,spl: kill zone,"action, crime, drama, thriller",wilson yip,6.926,6.721257123773625,352,2.5477747053878224,0.2768123686580601,low
6714,gainsbourg: a heroic life,drama,unknown_director,6.886,6.710842922590192,352,2.5477747053878224,0.2368123686580601,low
2562,a mighty heart,"drama, thriller, history",michael winterbottom,6.412,6.587434638566524,352,2.5477747053878224,-0.2371876313419401,low
7028,the phantom carriage,"drama, fantasy, horror",unknown_director,7.787,6.945422804246997,352,2.5477747053878224,1.13781236865806,low
4606,the eyes of my mother,"drama, horror",nicolas pesce,6.182,6.52755298176179,352,2.5477747053878224,-0.4671876313419396,low
7106,who's harry crumb?,"comedy, crime, mystery",unknown_director,5.911,6.456996768744038,352,2.5477747053878224,-0.7381876313419404,low
1114,sissi: the fateful years of an empress,"romance, drama, history",ernst marischka,7.147,6.779067724569062,353,2.549003262025788,0.4978123686580602,low
3436,calvaire,horror,fabrice du welz,5.928,6.461028552359158,353,2.549003262025788,-0.72118763134194,low
4580,monkey shines,"horror, science fiction, drama, thriller",george a. romero,6.31,6.560693001730924,353,2.549003262025788,-0.3391876313419404,low
3701,trollhunters: rise of the titans,"animation, fantasy, family, action, adventure",unknown_director,7.525,6.877688567141124,353,2.549003262025788,0.8758123686580603,low
7098,surveillance,"horror, thriller, mystery",jennifer lynch,5.997,6.478674764654314,354,2.550228353055094,-0.6521876313419401,low
2902,hellraiser: judgment,"horror, thriller",unknown_director,5.153,6.258013021670561,354,2.550228353055094,-1.4961876313419404,low
4725,welcome home,"thriller, horror",unknown_director,5.284,6.292262652394343,354,2.550228353055094,-1.3651876313419402,low
3067,tpb afk: the pirate bay - away from keyboard,"documentary, crime",unknown_director,7.174,6.7863985460427925,354,2.550228353055094,0.5248123686580602,low
9188,gallowwalkers,"action, horror, western",unknown_director,4.7,6.1395772757326,354,2.550228353055094,-1.94918763134194,low
4603,belle and sebastian: the adventure continues,"adventure, family",christian duguay,6.922,6.720513760223,354,2.550228353055094,0.2728123686580596,low
9411,the last black man in san francisco,drama,unknown_director,7.008,6.74319382386859,355,2.5514499979728757,0.35881236865806,low
5801,meet bill,"comedy, drama, romance",unknown_director,6.054,6.493252864458996,355,2.5514499979728757,-0.5951876313419397,low
737,super fuzz,"fantasy, action, comedy, science fiction",sergio corbucci,6.459,6.599359875529107,355,2.5514499979728757,-0.1901876313419403,low
4982,godzilla: final wars,"action, adventure, science fiction, fantasy, thriller",ryuhei kitamura,7.054,6.755245484385196,355,2.5514499979728757,0.4048123686580602,low
1807,ricochet,"crime, thriller, action, drama",russell mulcahy,6.092,6.502905332848038,356,2.5526682161121927,-0.5571876313419403,low
9031,the bob's burgers movie,"animation, music, comedy, crime, mystery",unknown_director,6.975,6.734725391845088,356,2.5526682161121927,0.3258123686580596,low
2813,ash is purest white,"crime, romance, drama",jia zhangke,6.876,6.7087342414026105,356,2.5526682161121927,0.2268123686580603,low
8133,cave of forgotten dreams,documentary,werner herzog,7.087,6.7641295216385995,356,2.5526682161121927,0.4378123686580597,low
2005,kinky boots,"comedy, drama, music",julian jarrold,6.706,6.664102972966032,356,2.5526682161121927,0.0568123686580603,low
1412,shark bait,"horror, thriller, action, adventure",james nunn,5.699,6.39921196119524,357,2.5538830266438746,-0.95018763134194,low
8766,the parallax view,"crime, drama, thriller",alan j. pakula,6.835,6.6981720407525325,358,2.55509444857832,0.1858123686580599,low
2845,capturing the friedmans,"documentary, crime",andrew jarecki,7.123,6.77409545754193,358,2.55509444857832,0.4738123686580602,low
8354,"they shoot horses, don't they?",drama,sydney pollack,7.575,6.893253042225288,358,2.55509444857832,0.92581236865806,low
2784,f for fake,documentary,orson welles,7.384,6.84290105400732,358,2.55509444857832,0.7348123686580603,low
9731,tokyo gore police,"horror, action, science fiction",unknown_director,5.979,6.47251077418405,358,2.55509444857832,-0.6701876313419399,low
6268,my name is bruce,"comedy, horror, fantasy",unknown_director,5.799,6.425058638690678,358,2.55509444857832,-0.8501876313419396,low
9928,the women,"drama, comedy",unknown_director,5.1,6.240786179191414,358,2.55509444857832,-1.5491876313419404,low
9121,our house,horror,unknown_director,5.633,6.38129722484679,358,2.55509444857832,-1.01618763134194,low
1968,number 24,"war, history, drama",john andreas andersen,7.147,6.780422408941046,358,2.55509444857832,0.4978123686580602,low
9990,deadstream,"horror, comedy",unknown_director,6.331,6.56530606137109,358,2.55509444857832,-0.3181876313419396,low
1282,black or white,drama,mike binder,6.802,6.689555284283988,359,2.5563025007672877,0.1528123686580595,low
2833,skinamarink,horror,unknown_director,5.357,6.3078371091552174,359,2.5563025007672877,-1.2921876313419398,low
8231,little black book,"comedy, romance, drama",nick hurran,5.315,6.296742186417911,359,2.5563025007672877,-1.3341876313419396,low
9075,the taste of others,"drama, comedy, romance",unknown_director,6.799,6.688843846574956,360,2.5575072019056577,0.1498123686580603,low
5510,barfi!,"drama, romance, comedy",unknown_director,7.604,6.901932081869074,360,2.5575072019056577,0.95481236865806,low
9864,norm of the north,"adventure, animation, comedy, family",unknown_director,4.7,6.133226199516133,360,2.5575072019056577,-1.94918763134194,low
3306,the blue angel,drama,unknown_director,7.322,6.827285023045545,360,2.5575072019056577,0.67281236865806,low
7091,he was a quiet man,"comedy, drama, romance",unknown_director,6.385,6.579255611280839,360,2.5575072019056577,-0.2641876313419402,low
8759,sabotage,"drama, thriller, crime",alfred hitchcock,6.702,6.663167375986721,360,2.5575072019056577,0.0528123686580599,low
3551,diary of a nymphomaniac,"drama, romance",unknown_director,5.629,6.379137964222015,360,2.5575072019056577,-1.0201876313419405,low
4984,eddie murphy raw,comedy,unknown_director,7.272,6.814049728927897,360,2.5575072019056577,0.6228123686580602,low
6622,antigang,"action, drama",unknown_director,5.85,6.437637964222016,360,2.5575072019056577,-0.7991876313419403,low
5981,arsène lupin,"romance, action, adventure, crime, mystery",unknown_director,5.265,6.282037201573798,361,2.558708570533166,-1.3841876313419403,low
3902,kedi,documentary,unknown_director,7.503,6.875658068583351,361,2.558708570533166,0.85381236865806,low
7847,the houses october built,"horror, thriller",unknown_director,4.958,6.200606635813329,361,2.558708570533166,-1.6911876313419398,low
3972,killing me softly,"thriller, crime",chen kaige,5.579,6.365324490332065,361,2.558708570533166,-1.0701876313419405,low
4815,fireworks,"animation, romance, fantasy",unknown_director,6.61,6.638772122864861,362,2.5599066250361124,-0.0391876313419397,low
1769,in fabric,"horror, fantasy, comedy, mystery",peter strickland,5.698,6.396375647093937,362,2.5599066250361124,-0.9511876313419396,low
5528,dead in a week (or your money back),"comedy, action, drama",unknown_director,6.304,6.557255782349186,363,2.561101383649056,-0.3451876313419397,low
4357,killing zoe,"action, crime, drama, thriller",roger avary,6.202,6.530090705313236,363,2.561101383649056,-0.44718763134194,low
9206,inconceivable,"crime, drama, thriller",unknown_director,5.515,6.347125921747572,363,2.561101383649056,-1.1341876313419403,low
855,looking for eric,"drama, comedy",ken loach,6.519,6.614445477523416,364,2.562292864456474,-0.1301876313419398,low
4391,virgin territory,"adventure, action, comedy, romance",unknown_director,4.9,6.182395624150982,364,2.562292864456474,-1.7491876313419397,low
1777,dear evan hansen,drama,stephen chbosky,6.28,6.55066541887239,364,2.562292864456474,-0.3691876313419397,low
1358,paper man,"comedy, drama",unknown_director,6.315,6.560005594825469,364,2.562292864456474,-0.3341876313419396,low
7297,the old ways,"horror, fantasy",unknown_director,6.724,6.6691522223914514,364,2.562292864456474,0.0748123686580601,low
2972,the only living boy in new york,drama,marc webb,6.315,6.560005594825469,364,2.562292864456474,-0.3341876313419396,low
7078,dark blue,"crime, thriller, drama",ron shelton,6.233,6.537899363620468,365,2.5634810853944106,-0.4161876313419403,low
8385,the recall,"science fiction, horror",mauro borrelli,4.659,6.117012916734021,365,2.5634810853944106,-1.99018763134194,low
9711,earth,documentary,unknown_director,7.629,6.911188740909846,365,2.5634810853944106,0.9798123686580597,low
4508,the measure of a man,drama,unknown_director,6.567,6.627166640806691,366,2.5646660642520893,-0.0821876313419398,low
5723,husk,"horror, thriller",unknown_director,5.766,6.412550242563646,366,2.5646660642520893,-0.88318763134194,low
1043,chak de! india,drama,unknown_director,7.199,6.796501926311816,366,2.5646660642520893,0.5498123686580598,low
1269,ra.one,"adventure, action, science fiction",unknown_director,5.704,6.3959382367071305,366,2.5646660642520893,-0.9451876313419402,low
6446,the poison rose,"thriller, crime",unknown_director,4.7,6.126930916062913,366,2.5646660642520893,-1.94918763134194,low
8592,hounds of love,"crime, drama, horror",ben young,6.148,6.514901633486047,366,2.5646660642520893,-0.5011876313419403,low
1399,mainstream,"comedy, drama",gia coppola,6.326,6.562421090959722,367,2.5658478186735176,-0.3231876313419404,low
9689,me and you and everyone we know,"comedy, drama",miranda july,7.015,6.74739768203507,367,2.5658478186735176,0.3658123686580596,low
9582,the lost prince,"fantasy, adventure, comedy",michel hazanavicius,5.692,6.3922104106378494,367,2.5658478186735176,-0.9571876313419398,low
4432,slumber,horror,unknown_director,5.36,6.303078003907784,367,2.5658478186735176,-1.2891876313419397,low
6369,sissi: the young empress,"drama, comedy, romance",ernst marischka,7.063,6.760284295056284,367,2.5658478186735176,0.4138123686580597,low
876,porn in the hood,comedy,franck gastambide,5.037,6.216361837119195,367,2.5658478186735176,-1.61218763134194,low
2805,the age of shadows,"action, thriller, history",kim jee-woon,7.196,6.795990951969232,367,2.5658478186735176,0.5468123686580597,low
1262,recess: school's out,"family, animation, comedy",unknown_director,6.578,6.630075809321098,367,2.5658478186735176,-0.0711876313419397,low
2708,monster hunt,"comedy, fantasy, adventure",raman hui shing-ngai,6.459,6.59812774787267,367,2.5658478186735176,-0.1901876313419403,low
4145,souleymane's story,drama,unknown_director,7.523,6.88424826852481,368,2.56702636615906,0.8738123686580596,low
7281,memoir of a murderer,"crime, mystery, thriller",unknown_director,7.404,6.852236572618377,368,2.56702636615906,0.7548123686580599,low
8435,joe's apartment,"comedy, fantasy",unknown_director,5.804,6.421827215893231,368,2.56702636615906,-0.8451876313419397,low
6614,the duke of burgundy,"drama, mystery, romance",peter strickland,6.315,6.5592892041973245,368,2.56702636615906,-0.3341876313419396,low
9512,street flow,"drama, crime",unknown_director,6.912,6.7200260272768,369,2.568201724066995,0.2628123686580599,low
9318,relay,"action, drama, thriller",david mackenzie,6.961,6.733233477970737,369,2.568201724066995,0.3118123686580602,low
3355,the housemaid,"thriller, drama",unknown_director,6.348,6.568005574391481,369,2.568201724066995,-0.3011876313419401,low
3457,catch.44,"drama, action, thriller",unknown_director,5.049,6.217873361097106,369,2.568201724066995,-1.6001876313419396,low
7460,dragons: dawn of the dragon racers,"animation, family, adventure, comedy, fantasy",unknown_director,7.29,6.821912075487172,369,2.568201724066995,0.64081236865806,low
1353,free willy 3: the rescue,"family, adventure",unknown_director,6.111,6.50412463940244,369,2.568201724066995,-0.5381876313419403,low
2374,lord of illusions,"horror, fantasy, drama",clive barker,5.955,6.462076429029905,369,2.568201724066995,-0.69418763134194,low
9472,devdas,"drama, romance",unknown_director,7.504,6.879593594844368,369,2.568201724066995,0.8548123686580595,low
2191,yu-gi-oh! the movie,"animation, fantasy, action, science fiction",unknown_director,6.072,6.493304840395576,370,2.569373909615046,-0.57718763134194,low
1236,amen.,"drama, history",costa-gavras,6.953,6.73123914696492,370,2.569373909615046,0.3038123686580602,low
1108,strange way of life,"drama, western, romance",pedro almodvar,6.291,6.552450825797036,370,2.569373909615046,-0.3581876313419396,low
6218,kung fu panda holiday,"animation, family, tv movie, comedy, fantasy",tim johnson,6.997,6.743122358643752,370,2.569373909615046,0.3478123686580598,low
7298,i.s.s.,"science fiction, thriller",gabriela cowperthwaite,5.794,6.417769242408418,371,2.5705429398818973,-0.8551876313419404,low
9644,a christmas horror story,"horror, fantasy",unknown_director,5.78,6.413980766843137,371,2.5705429398818973,-0.8691876313419397,low
9099,"toto, peppino, and the hussy","comedy, romance",unknown_director,7.993,7.012830511555026,371,2.5705429398818973,1.3438123686580603,low
3259,frankenhooker,"comedy, horror, science fiction",frank henenlotter,6.284,6.550365887193246,371,2.5705429398818973,-0.3651876313419402,low
3887,the house of magic,"family, fantasy, animation, adventure",unknown_director,6.311,6.557672232926288,371,2.5705429398818973,-0.33818763134194,low
3361,louder than bombs,drama,joachim trier,6.47,6.600698491131976,371,2.5705429398818973,-0.1791876313419402,low
6924,body bags,"horror, comedy, tv movie, science fiction",unknown_director,6.116,6.504904180409876,371,2.5705429398818973,-0.5331876313419402,low
795,tenor,"comedy, drama, music",unknown_director,6.995,6.742950168616574,372,2.571708831808688,0.34581236865806,low
4573,this film is not yet rated,documentary,unknown_director,7.078,6.7654545417944165,372,2.571708831808688,0.4288123686580602,low
7179,the innocent,"comedy, crime, romance",unknown_director,6.745,6.675165912056807,372,2.571708831808688,0.09581236865806,low
688,war,"action, thriller, adventure",unknown_director,6.746,6.675437049083046,372,2.571708831808688,0.0968123686580604,low
555,american heist,action,sarik andreasyan,4.784,6.143466203601996,372,2.571708831808688,-1.86518763134194,low
8341,swades,drama,ashutosh gowariker,7.308,6.827816057829402,372,2.571708831808688,0.6588123686580598,low
7740,the man who copied,"comedy, drama, romance, crime",unknown_director,7.503,6.881141027925667,373,2.5728716022004803,0.85381236865806,low
5110,absentia,"horror, mystery",mike flanagan,5.843,6.430172346206803,373,2.5728716022004803,-0.80618763134194,low
5656,7 prisoners,"drama, crime",unknown_director,7.071,6.76378050352654,373,2.5728716022004803,0.4218123686580597,low
3174,chennai express,"romance, comedy, action",unknown_director,6.491,6.606213132805491,373,2.5728716022004803,-0.1581876313419403,low
3681,the survivalist,"drama, science fiction, thriller",unknown_director,6.233,6.53612281962268,373,2.5728716022004803,-0.4161876313419403,low
1181,the ones below,thriller,unknown_director,6.003,6.473639207095367,373,2.5728716022004803,-0.6461876313419399,low
3286,the farm,horror,unknown_director,5.408,6.311996818166016,373,2.5728716022004803,-1.2411876313419397,low
128,orlando,"drama, fantasy",sally potter,6.913,6.720996820481761,374,2.574031267727719,0.2638123686580602,low
9475,i want you,"romance, comedy",luis prieto,4.8,6.145842526449737,374,2.574031267727719,-1.84918763134194,low
1009,the requin,"horror, mystery, thriller",le van kiet,4.759,6.134682410001412,374,2.574031267727719,-1.89018763134194,low
9502,pandemic,"action, science fiction, horror",unknown_director,5.1,6.227501915096027,374,2.574031267727719,-1.5491876313419404,low
7292,fatale,"drama, thriller",deon taylor,6.029,6.4800455500668654,375,2.575187844927661,-0.6201876313419401,low
4030,dual,"science fiction, comedy, drama",riley stearns,5.975,6.4649619413822235,376,2.576341350205793,-0.6741876313419403,low
3476,certain women,drama,kelly reichardt,5.999,6.471520080917107,376,2.576341350205793,-0.6501876313419404,low
7617,when a man loves a woman,"drama, romance",luis mandoki,6.596,6.63465380184734,376,2.576341350205793,-0.0531876313419399,low
2351,jules,"comedy, science fiction, drama",unknown_director,7.156,6.787677057661293,376,2.576341350205793,0.5068123686580596,low
9009,when the game stands tall,drama,thomas carter,6.676,6.656514266963619,376,2.576341350205793,0.0268123686580601,low
4627,the offering,"drama, horror",unknown_director,5.988,6.468165309616515,377,2.577491799837225,-0.6611876313419395,low
9770,do not disturb,comedy,patrice leconte,5.296,6.278707067060233,377,2.577491799837225,-1.3531876313419398,low
8041,the thinning,"thriller, drama, horror",unknown_director,6.658,6.651600313247597,377,2.577491799837225,0.0088123686580603,low
1823,hellraiser: hellworld,"horror, thriller",rick bota,4.676,6.107921358013019,378,2.578639209968072,-1.97318763134194,low
8446,the pit and the pendulum,"horror, mystery, drama",roger corman,6.848,6.703723970494877,378,2.578639209968072,0.1988123686580598,low
5531,dumped,comedy,unknown_director,6.034,6.480435146111713,378,2.578639209968072,-0.6151876313419402,low
3802,justice league vs. the fatal five,"animation, action, science fiction, fantasy",sam liu,6.765,6.680956191104456,378,2.578639209968072,0.1158123686580596,low
4600,dead rising: watchtower,"horror, science fiction, action",unknown_director,5.1,6.224229050320712,378,2.578639209968072,-1.5491876313419404,low
9721,citizen x,"crime, drama",unknown_director,7.175,6.793423535081232,378,2.578639209968072,0.5258123686580598,low
2889,falcon rising,"adventure, action",ernie barbarash,6.346,6.565860501335708,379,2.57978359661681,-0.3031876313419399,low
1320,l.a. story,"comedy, fantasy, romance",mick jackson,6.484,6.603787985019537,379,2.57978359661681,-0.16518763134194,low
3856,repo! the genetic opera,"horror, science fiction, music",darren lynn bousman,6.28,6.547721270008659,379,2.57978359661681,-0.3691876313419397,low
9196,the den,"horror, thriller, mystery",unknown_director,6.067,6.489181023453184,379,2.57978359661681,-0.5821876313419398,low
9207,wendell & wild,"animation, comedy, fantasy, adventure",henry selick,6.635,6.645288347601117,379,2.57978359661681,-0.0141876313419402,low
4013,dog eat dog,"drama, crime, thriller",paul schrader,5.1,6.223413800828093,379,2.57978359661681,-1.5491876313419404,low
9848,with every heartbeat,"romance, drama",unknown_director,7.132,6.782135964740537,380,2.5809249756756194,0.4828123686580596,low
3093,death race: beyond anarchy,"action, thriller, science fiction",don michael paul,6.241,6.53678813865358,380,2.5809249756756194,-0.4081876313419403,low
8338,crows zero,"action, comedy, crime",takashi miike,7.079,6.767767292789239,381,2.582063362911709,0.4298123686580597,low
3854,frosty the snowman,"family, animation, tv movie","jules bass, arthur rankin, jr.",6.915,6.722521818495249,381,2.582063362911709,0.26581236865806,low
43,black water,"adventure, drama, horror",unknown_director,5.904,6.4436000226951045,381,2.582063362911709,-0.7451876313419401,low
8062,the marsh king's daughter,"thriller, crime, mystery",neil burger,6.364,6.5705080603489785,381,2.582063362911709,-0.2851876313419401,low
8677,the usual idiots: the movie,comedy,unknown_director,5.1,6.221786843839203,381,2.582063362911709,-1.5491876313419404,low
8602,who would you take to a deserted island?,"comedy, drama",unknown_director,5.1,6.221786843839203,381,2.582063362911709,-1.5491876313419404,low
6145,the beatles: eight days a week - the touring years,"documentary, music",ron howard,7.535,6.894035912693154,382,2.583198773968623,0.8858123686580601,low
8974,phantoms,"horror, science fiction, thriller",joe chappelle,5.397,6.303069197787221,382,2.583198773968623,-1.2521876313419398,low
8142,exists,horror,unknown_director,5.516,6.335369220059247,383,2.584331224367531,-1.13318763134194,low
9956,quartet,"drama, comedy, romance",unknown_director,6.492,6.605657000247245,383,2.584331224367531,-0.15718763134194,low
2793,monsters: dark continent,"thriller, drama, science fiction",tom green,4.7,6.109390912033216,383,2.584331224367531,-1.94918763134194,low
1354,one piece: the movie,"action, animation, adventure, comedy, fantasy",unknown_director,7.055,6.761570955417165,383,2.584331224367531,0.4058123686580597,low
9810,the tank,"war, action, drama",dennis gansel,7.09,6.771263652452595,383,2.584331224367531,0.4408123686580598,low
4655,sgt. bilko,comedy,jonathan lynn,5.884,6.437281006031771,383,2.584331224367531,-0.7651876313419396,low
593,sick of myself,comedy,kristoffer borgli,7.186,6.7981297914320375,384,2.5854607295085006,0.5368123686580599,low
4675,a pure formality,"mystery, thriller, crime, drama",giuseppe tornatore,7.43,6.865829213397355,384,2.5854607295085006,0.7808123686580597,low
1392,elizabeth harvest,"science fiction, thriller, horror, mystery",unknown_director,6.172,6.51678875096961,384,2.5854607295085006,-0.4771876313419403,low
8135,the ledge,"drama, thriller",unknown_director,6.171,6.5165112943222105,384,2.5854607295085006,-0.4781876313419397,low
822,knockaround guys,"crime, thriller","brian koppelman, david levien",6.022,6.475170253859783,384,2.5854607295085006,-0.6271876313419397,low
9883,inside man: most wanted,"action, crime, thriller",mj bassett,6.323,6.558684704726835,384,2.5854607295085006,-0.3261876313419396,low
4712,wildling,"horror, fantasy, thriller, drama",unknown_director,5.453,6.316673380030283,385,2.586587304671755,-1.1961876313419395,low
8395,in the earth,"horror, science fiction, thriller",ben wheatley,5.625,6.364485654398512,385,2.586587304671755,-1.02418763134194,low
4765,half past dead,"crime, action, thriller",don michael paul,5.1,6.218547026239668,385,2.586587304671755,-1.5491876313419404,low
6457,thelma,"action, comedy, adventure",unknown_director,6.842,6.702785293387683,385,2.586587304671755,0.1928123686580596,low
9274,wrecked,"mystery, thriller, horror",unknown_director,5.347,6.287207676059162,385,2.586587304671755,-1.3021876313419396,low
8445,exotica,drama,atom egoyan,6.626,6.642729892743104,386,2.5877109650189114,-0.0231876313419396,low
3595,shut in,"thriller, horror, drama",d.j. caruso,6.79,6.688403774416985,386,2.5877109650189114,0.14081236865806,low
34,crazy/beautiful,"drama, romance",john stockwell,6.614,6.639387901401111,386,2.5877109650189114,-0.0351876313419401,low
5142,the humanity bureau,"science fiction, thriller",unknown_director,4.8,6.133228285033843,387,2.5888317255942077,-1.84918763134194,low
8583,attack on titan ii: end of the world,"horror, science fiction, action",shinji higuchi,6.194,6.522181421299163,387,2.5888317255942077,-0.45518763134194,low
8536,from dusk till dawn 3: the hangman's daughter,"western, horror, thriller",unknown_director,4.901,6.161409251147758,387,2.5888317255942077,-1.7481876313419402,low
9004,the house with laughing windows,"mystery, thriller, horror",unknown_director,7.236,6.812919705365493,387,2.5888317255942077,0.5868123686580597,low
3257,ultimate avengers: the movie,"action, animation, family, adventure, science fiction",unknown_director,6.871,6.711192817969698,388,2.589949601325708,0.2218123686580604,low
7443,if i were you,"comedy, fantasy",unknown_director,6.38,6.573939215664222,388,2.589949601325708,-0.2691876313419401,low
3598,project silence,"thriller, action, horror, science fiction, adventure",unknown_director,6.898,6.718740368401974,388,2.589949601325708,0.2488123686580596,low
2914,flee,"documentary, animation",unknown_director,7.747,6.95606889866134,388,2.589949601325708,1.09781236865806,low
7850,after the storm,drama,hirokazu kore-eda,7.204,6.804279273301109,388,2.589949601325708,0.5548123686580597,low
1263,night of the demons,"horror, comedy",unknown_director,6.237,6.5339651522636455,388,2.589949601325708,-0.4121876313419399,low
4097,summer with monika,"drama, romance",ingmar bergman,7.326,6.838383019698805,388,2.589949601325708,0.6768123686580596,low
8163,tangled: before ever after,"adventure, animation, comedy, family, fantasy, tv movie",unknown_director,6.802,6.691983895854528,389,2.591064607026499,0.1528123686580595,low
6543,the blackening,"horror, comedy",tim story,5.911,6.442452578359928,389,2.591064607026499,-0.7381876313419404,low
8283,unlocked,thriller,unknown_director,7.329,6.839574248626306,389,2.591064607026499,0.6798123686580597,low
7682,belleville cop,"comedy, crime",rachid bouchareb,5.0,6.187320108957479,389,2.591064607026499,-1.64918763134194,low
5660,jay kelly,"drama, comedy",noah baumbach,6.144,6.507444339094921,390,2.5921767573958667,-0.5051876313419398,low
